date;year;month;day;T;P;Q_obs;Q_sim
01.04.2013;2013;4;1;-2.33;1.9;7.7;4.35
02.04.2013;2013;4;2;-1.86;13.75;8.25;4.2
03.04.2013;2013;4;3;3.41;5.33;8.93;4.94
04.04.2013;2013;4;4;0.04;0.23;10.5;6.56
05.04.2013;2013;4;5;0.25;0;11.9;8.12
06.04.2013;2013;4;6;5.6;0.25;13.7;9.81
07.04.2013;2013;4;7;3.44;1.35;16;12.53
08.04.2013;2013;4;8;-0.68;1;18.8;16.04
09.04.2013;2013;4;9;0.49;1.5;20.8;18.33
10.04.2013;2013;4;10;-0.13;0;21.9;18.56
11.04.2013;2013;4;11;-1.96;0;22.6;17.89
12.04.2013;2013;4;12;0.21;0;23.3;17.24
13.04.2013;2013;4;13;0.8;0;23.2;16.61
14.04.2013;2013;4;14;0.59;0;23.1;16
15.04.2013;2013;4;15;3.33;0;22.4;15.99
16.04.2013;2013;4;16;5.54;1.1;22.5;17.94
17.04.2013;2013;4;17;5.49;1.8;23.1;23.1
18.04.2013;2013;4;18;6.46;0.25;23.9;31.77
19.04.2013;2013;4;19;7.49;1;26;44.03
20.04.2013;2013;4;20;9.05;0.75;33.3;61.03
21.04.2013;2013;4;21;7.81;0;47.8;88.74
22.04.2013;2013;4;22;4.23;0;64.9;124.61
23.04.2013;2013;4;23;1.71;0;93.4;154.35
24.04.2013;2013;4;24;3.89;0;132;170.15
25.04.2013;2013;4;25;4.54;0.25;178;178.67
26.04.2013;2013;4;26;5.14;7.1;221;200.33
27.04.2013;2013;4;27;3.88;22.25;276;255.64
28.04.2013;2013;4;28;4.85;0;322;329.68
29.04.2013;2013;4;29;5.08;0;395;392.57
30.04.2013;2013;4;30;4.33;0.25;477;423.2
01.05.2013;2013;5;1;4.66;4.75;549;434.42
02.05.2013;2013;5;2;4.16;2;601;448.46
03.05.2013;2013;5;3;6.64;1;629;466.6
04.05.2013;2013;5;4;5.73;0;640;485.95
05.05.2013;2013;5;5;8.89;0.18;629;508.96
06.05.2013;2013;5;6;5.15;4.53;601;538.41
07.05.2013;2013;5;7;6.23;0;570;562.31
08.05.2013;2013;5;8;8.76;0.5;536;564.37
09.05.2013;2013;5;9;5.53;1.5;505;537.93
10.05.2013;2013;5;10;6.24;0;471;495.39
11.05.2013;2013;5;11;4.35;0;441;449.78
12.05.2013;2013;5;12;7.51;0;408;406.72
13.05.2013;2013;5;13;11.5;0;380;366.46
14.05.2013;2013;5;14;8.83;1.8;350;331.51
15.05.2013;2013;5;15;6.71;3.25;325;303.65
16.05.2013;2013;5;16;8.74;3.88;301;283.54
17.05.2013;2013;5;17;10.45;0.38;267;267.05
18.05.2013;2013;5;18;4.3;0;235;248.83
19.05.2013;2013;5;19;7.2;0;204;227.42
20.05.2013;2013;5;20;10.04;2;170;206.3
21.05.2013;2013;5;21;4.06;0;154;188.13
22.05.2013;2013;5;22;5.94;0;143;171.77
23.05.2013;2013;5;23;13.48;0;129;155.89
24.05.2013;2013;5;24;17.33;0.08;116;140.5
25.05.2013;2013;5;25;13.46;10.23;106;130.4
26.05.2013;2013;5;26;17.78;5;96.4;127.22
27.05.2013;2013;5;27;10.25;6;86;129.09
28.05.2013;2013;5;28;9.26;0;84.4;129.57
29.05.2013;2013;5;29;15.66;0;89.2;124.07
30.05.2013;2013;5;30;17.11;0;97.2;114.46
31.05.2013;2013;5;31;14.95;0;105;104.36
01.06.2013;2013;6;1;16.65;0;112;97.27
02.06.2013;2013;6;2;17.53;0;112;92.71
03.06.2013;2013;6;3;16.36;0;100;89.33
04.06.2013;2013;6;4;9.76;0;90.8;86.08
05.06.2013;2013;6;5;9.85;0.5;81.2;82.97
06.06.2013;2013;6;6;14.2;0.3;60;80.01
07.06.2013;2013;6;7;15.75;0;51.8;77.17
08.06.2013;2013;6;8;15.9;0;43.7;74.4
09.06.2013;2013;6;9;16.53;0;40.5;71.71
10.06.2013;2013;6;10;19.76;0;38.5;69.1
11.06.2013;2013;6;11;20.25;0;37;66.58
12.06.2013;2013;6;12;21.5;0.15;35.5;64.16
13.06.2013;2013;6;13;14.15;5.95;32;61.86
14.06.2013;2013;6;14;9.29;1.5;30;59.69
15.06.2013;2013;6;15;15.88;0;28.5;57.61
16.06.2013;2013;6;16;17.19;6;27.5;55.62
17.06.2013;2013;6;17;18.75;2.5;26.5;53.73
18.06.2013;2013;6;18;20.96;8.25;26;52.03
19.06.2013;2013;6;19;18.79;5.5;26.5;50.54
20.06.2013;2013;6;20;14.86;9.75;29.5;49.37
21.06.2013;2013;6;21;18.36;0.75;31.5;48.37
22.06.2013;2013;6;22;23.51;2.25;35;47.3
23.06.2013;2013;6;23;25.29;0;48.2;46
24.06.2013;2013;6;24;25.04;0;55.1;44.49
25.06.2013;2013;6;25;24.76;0;57.9;42.94
26.06.2013;2013;6;26;24.16;0;60;41.38
27.06.2013;2013;6;27;23.33;0;49.4;39.87
28.06.2013;2013;6;28;19.28;0;41;38.42
29.06.2013;2013;6;29;15.13;0;37;37.02
30.06.2013;2013;6;30;14.84;0;29.5;35.67
01.07.2013;2013;7;1;18.11;0;21.5;34.37
02.07.2013;2013;7;2;20.73;0;20.6;33.12
03.07.2013;2013;7;3;18.86;0;18.8;31.92
04.07.2013;2013;7;4;23.71;0;17.9;30.76
05.07.2013;2013;7;5;25.24;0;16.1;29.64
06.07.2013;2013;7;6;22.95;0;15.2;28.56
07.07.2013;2013;7;7;20.07;0;14.8;27.52
08.07.2013;2013;7;8;22.48;0;13.4;26.52
09.07.2013;2013;7;9;19.19;0;12.5;25.55
10.07.2013;2013;7;10;18.65;0;12.1;24.62
11.07.2013;2013;7;11;18.95;0;12.1;23.72
12.07.2013;2013;7;12;20.84;0;12.1;22.86
13.07.2013;2013;7;13;16.51;0;12.1;22.03
14.07.2013;2013;7;14;14.41;0;12.1;21.23
15.07.2013;2013;7;15;15.48;0;12.1;20.45
16.07.2013;2013;7;16;20.21;0;11.8;19.71
17.07.2013;2013;7;17;18.79;0.13;11.8;18.99
18.07.2013;2013;7;18;17.49;1.08;11.4;18.3
19.07.2013;2013;7;19;18.64;0;13;17.63
20.07.2013;2013;7;20;20.6;0;13.9;16.99
21.07.2013;2013;7;21;21.91;1.75;12.5;16.37
22.07.2013;2013;7;22;19.8;7.25;10.7;15.78
23.07.2013;2013;7;23;18.58;0.93;9.91;15.21
24.07.2013;2013;7;24;20.08;0.38;9.91;14.66
25.07.2013;2013;7;25;21.14;0.15;9.91;14.13
26.07.2013;2013;7;26;18.19;3.45;9.91;13.62
27.07.2013;2013;7;27;19.34;0;9.91;13.13
28.07.2013;2013;7;28;21.1;0;9.91;12.66
29.07.2013;2013;7;29;20.96;1.2;9.54;12.2
30.07.2013;2013;7;30;21.06;1.9;9.54;11.76
31.07.2013;2013;7;31;21.13;1;9.54;11.34
01.08.2013;2013;8;1;18.13;3;9.54;10.94
02.08.2013;2013;8;2;19.23;0;9.17;10.55
03.08.2013;2013;8;3;18.36;0;9.17;10.17
04.08.2013;2013;8;4;19.94;0;9.17;9.81
05.08.2013;2013;8;5;20.06;0;9.17;9.45
06.08.2013;2013;8;6;16.36;0;8.8;9.1
07.08.2013;2013;8;7;16.28;0;8.8;8.77
08.08.2013;2013;8;8;15.9;0;8.8;8.45
09.08.2013;2013;8;9;18.93;0;8.8;8.15
10.08.2013;2013;8;10;20.75;0;8.8;7.85
11.08.2013;2013;8;11;15.83;1;8.8;7.56
12.08.2013;2013;8;12;14.94;0.25;8.8;7.29
13.08.2013;2013;8;13;17.96;9.75;9.17;7.03
